date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-03-05,23431,6073,11060432,1821.24683023218,1727044186.128284305881549601,163957070615673,0.000761668276730234,0.01470104412529029289512330981,0.000446051171538,0.00860928327364231228420492839,43.438703490226225108,838.4152475098987432310076741,31561.875,12.8746231059185,609179.259826561498340625,31561.875,609179.259826561498340625,33.13989787,52.33560561455093,0.01512301905345244,19.301111224430155,79.52841556575592,76.15153021289699,89479002.84323,57031,56480,2700038.58163151,52113744.97432241298914994218,166.081431442635,3205.556180586869668777446658,1.00479104410934,19.39358369966567724881101315,9380279.247880002162812575,181049813.0795459619696778891,0.039560245476565,0.04249497704172013,0.03506533796407534
2017-03-06,23416,5977,10806979,1808.09419441191,1766093245.279608019520078446,166364756871466,0.0007252138200361,0.01430893751770215226784748184,0.000453612857964,0.00895007494687577716975937484,41.351692018480516903,815.8956172598126690331367671,31153.125,12.7034642069397,614671.29664458852778125,31153.125,614671.29664458852778125,20.38002964,52.36593120120104,0.01538746332071663,19.73064649676681,79.6241435523619,73.13694670741036,89510155.96823,57020,58926,4392052.29578841,86658031.24351421694484487067,270.920177337472,5345.430247887034827482258904,1.00775049605405,19.88356879458385661698800608,15964242.369787891504305148,314984822.7869917384642235904,0.03956412559297996,0.04210199278595961,0.034997127702082804
2017-03-07,21977,5978,11737289,1963.41401806624,1686876788.893845535288132566,165932786170024,0.000699846756073135,0.01318448851149197130232836605,0.000458891999958,0.00864511587566687903289860868,43.802708615888367828,825.2039514462781653603221263,31068.75,12.6646623225059,585307.531808591704125,31068.75,585307.531808591704125,22.3539545,51.65608090944153,0.015260807655896796,18.83910784336646,98.79010666371877,67.29753798986363,89541224.71823,62589,57002,4005610.04663081,75462119.64694998425413115663,193.654372725132,3648.275612108246125839127873,1.00481275562259,18.92977586556420129939882433,11038686.554077967122388425,207959006.4413941111234913301,0.039711784770232794,0.04378700334710434,0.03555051787054654
2017-03-08,22169,6016,10826794,1799.66655585106,1493890440.937053819107778429,170548353459047,0.000727936375453591,0.01214051832776429538057607753,0.0004216,0.0070314421693737011664,40.317484090895007739,672.4147481019271280803293499,31325.9375,12.7650347163231,522453.790162867592225625,31325.9375,522453.790162867592225625,24.43626556,51.08996870445113,0.014475673617311106,16.677993760374054,70.65640417813188,47.06000880755658,89572550.65573,55386,56800,3665558.07940474,61134154.77660095489625606062,210.940994075362,3518.072582995987728338985458,1.00938694691547,16.83454920245922513250871922,11981448.463480586694329608,199826522.714172521492726997,0.04067986599100862,0.050868994179565696,0.03914663529087653
2017-03-09,25523,5928,14247085,2403.3544197031,1595189948.089489626119232558,173893501620974,0.000774415664608663,0.01378676068898456738653434245,0.000458,0.008153678552907072156,49.768597101768192862,886.0199624387781311984391309,30809.53125,12.5502870459138,548495.6641446402138346875,30809.53125,548495.6641446402138346875,23.03442949,50.390896783719725,0.014917012995919065,17.802791600233782,57.56140914210326,54.980586909868066,89603360.18698,64266,60172,3889975.23182438,69252418.38224053112885436721,255.527443060051,4549.101816938691955065064843,1.00514578196011,17.89440088408986283427419844,15375597.303809370689328174,273728554.528834650398136988,0.04082569673792993,0.05162984367179988,0.03979869451369316
2017-03-10,25460,5953,13038231,2190.19502771712,1719350777.298844738826279953,172946116683500,0.000853232764665807,0.01636655822249694788007093688,0.000431614088199,0.00827914421093017726481780403,55.572756428245646413,1065.986670148290875925249934,31027.03125,12.6345108810503,595154.9617568353426265625,31027.03125,595154.9617568353426265625,17.452743,49.07541266042501,0.01746135150354207,19.18182106954997,71.7931257003753,68.11533875156405,89634387.21823,65132,62075,5135833.78901573,98514644.78384858499536035103,231.120868288556,4433.319140950106996319021143,1.01289286,19.4291296031447280262142,14346827.89901214473952699,275198285.6744784871911560431,0.04115927117861306,0.0517754859282501,0.04065330868099388
2017-03-11,24761,6002,12087164,2013.85604798401,1923436989.062974732222370675,175150964854876,0.000740111245793661,0.01587628907848666309933791738,0.00042136,0.00903868601393495620112,47.961429061199038755,1028.831161153866784030777613,31235.46875,12.7149578089145,670038.9086038717224053125,31235.46875,670038.9086038717224053125,17.6340226,47.8658752294136,0.018228077905908475,21.451219892573942,92.85626486278109,94.95507341689304,89665622.68698,64803,64225,5084808.19733594,109075338.7526157625209138641,262.891516063797,5639.343718976644229962611778,1.00812289,21.62546579212713194773238,16884207.619197343886060504,362186850.3512745801316030269,0.041960058807149994,0.054521684252149184,0.04158175602332271
2017-03-12,26504,5919,12091870,2042.8906909951,2083941691.158928177983980616,177744901361972,0.000728161130795395,0.01691755874917838582632116218,0.00042,0.00975797028178842954,48.529026723026003793,1127.487620398581622900405656,30849.53125,12.5535359728022,716735.25986810348329203125,30849.53125,716735.25986810348329203125,17.90403503,46.70224731300356,0.018862020355509004,23.233262575686737,74.90107878857602,104.24656074222571,89696472.21823,66646,65594,5009846.777482,116395085.6451973504825776562,379.244946675783,8811.09742662078136966651219,1.0122774,23.5185066336334733448438,24876193.032251326694614809,577955124.6017639186624818753,0.04234656989847652,0.05550579729972577,0.04223854794683799
2017-03-13,34982,6040,14808393,2451.72069536424,2561149950.231840786122535742,180234563886082,0.00093446669780114,0.02667291232262818068516104864,0.000441,0.012587665629987181062,76.362749610958856557,2179.657049181822631913552449,31612.5,12.859477092634,902330.112761836193475,31612.5,902330.112761836193475,11.88059681,44.95227341663554,0.023030131333478435,28.543459478428982,99.04707827831075,148.56006348746584,89728084.71823,81718,83436,7552489.67139192,215574182.8966286865008308086,249.708594959459,7127.547161640753511785300641,1.022584205,29.18809081869901520742931,20834686.329037458918315248,594694024.9786589887898241405,0.04496059047129255,0.06465852103430073,0.048987006948411245
2017-03-14,31196,5961,14505969,2433.47911424258,2564983820.239451727247580692,179844868676514,0.000969770018461264,0.02771238617284842058786652002,0.000444190437075,0.0126932950000252187769288465,74.822605774397316786,2138.149155166648347136547633,31216.09375,12.6938090155324,892038.760056175128103125,31216.09375,892038.760056175128103125,22.08858211,44.12719650869746,0.022924514493562455,28.57624554821742,132.112338108945,149.27511112470512,89759300.81198,77155,73037,4063606.27282408,116122610.6634974987630332515,115.676518070038,3305.600584532215338249611662,1.01226199,28.9266471853672065218658,8448665.850281351517603213,241431149.8924790147815000306,0.04482601363917507,0.0645286114739961,0.048964154296394766
2017-03-15,32623,5986,14701161,2455.92398930839,3113332966.791184604350975751,184131837909602,0.000791921550780869,0.0274584802808916920092858089,0.000424189494372,0.01470802108503038167109849568,64.307989531205615973,2229.765891211375305437450956,31373.90625,12.753524591708,1087834.7549081259049875,31373.90625,1087834.7549081259049875,21.9232737,43.463612082938404,0.027547924150751125,34.67323278905144,165.85215328990472,204.21462825425425,89790674.71823,81205,77875,4095678.22443047,142010404.5047265549425455334,112.635340793232,3905.431391597875013614451854,1.01165566,35.0773722015414753071504,8771477.164272932023483826,304135469.6206841707671577133,0.04698868464109275,0.0684523973999667,0.05399904973085693
2017-03-16,45633,5990,18395200,3070.98497495826,4021035704.023044703219953185,185854482499220,0.000776706557376037,0.03477055841424860030859682749,0.00043413781383,0.0194348999274663744033346908,85.398885983425859306,3823.022897643526401806267637,31431.71875,12.7725543285931,1407093.06813279412216875,31431.71875,1407093.06813279412216875,8.78007064,41.3940101594373,0.038001588713619985,44.76666005204676,252.4151070301791,241.9319887011842,89822106.43698,109950,105360,10230225.9399393,457973046.9088931779797951617,321.868985024715,14408.99943389874581692493567,1.053494145,47.1614142560366569262202,33912116.262203931145187706,1518132180.355570012431053746,0.05049326697468876,0.07940011555775751,0.06162870443685081
2017-03-17,43985,6046,17409797,2879.55623552762,3965547830.403484897425067224,192810181596648,0.000834305833897194,0.03682063784238712938392231658,0.000433002972864,0.01910983358947353500779761792,88.966202597589970086,3926.368716321304836998012248,31841.875,12.9346395938512,1405285.8076287076379125,31841.875,1405285.8076287076379125,12.19529046,40.283831624795674,0.04116591800847145,44.13326186440678,299.38408558977625,239.11447739094936,89853948.31198,106635,105476,7367921.9534766,325170428.9692943362886176113,171.62108111312,7574.198114217921589430874954,1.05781876,46.6849923401620681551928,18101905.151487422762877161,798896120.2952485108740541783,0.0504338802305917,0.07950581853522848,0.06163855999515776
2017-03-18,36446,5991,15052704,2512.55282924387,2898674740.891671148223223719,197600563820070,0.000673040976027329,0.02170459508913893168296525884,0.00042136,0.01358824872854134664816,60.519844564429769441,1951.677190417060811785930729,31482.34375,12.7841134930553,1015259.9141647026563159375,31482.34375,1015259.9141647026563159375,14.5101258,39.289549348937385,0.033502582576001264,32.248549289304506,197.38108442586736,150.27041534046995,89885430.65573,89920,89313,6194669.28659212,199769097.8196067626247857001,276.997532366954,8932.768575551436314386637695,1.02512515,33.0587989274806751089259,24739480.608289730322295424,797812359.7882243905731697091,0.05514113001113144,0.10317173989076385,0.07573029466453263
2017-03-19,31968,5950,14255536,2395.88840336134,3897219517.759919863433361056,190867062702114,0.000673808323415517,0.02920466359492554650806337075,0.000435510599013,0.01887619979481285931922484454,57.003510352675362135,2470.685335469101782616239266,30994.53125,12.5816878092348,1343386.28209621767300390625,30994.53125,1343386.28209621767300390625,41.06047671,39.077084007660446,0.04248365717809476,43.342687497369965,312.72330935331865,239.29777906587435,89916425.18698,84599,80907,2189853.41603057,94914132.27606109482784503983,70.83842421014,3070.327683346224816232484445,1.01343324,43.9249202207671351086366,5731324.387569796494680107,248411001.8764929901718531604,0.05903285304499362,0.11406199058548529,0.08383392943939573
2017-03-20,32701,6066,14049067,2316.0347840422,3762561905.466935239984932692,199408455948148,0.000709523719710508,0.02967963806219098957051411372,0.0004216,0.017635683007363179272,56.949211838891853751,2382.206469425690370502520005,31670.3125,12.8514828449779,1324780.815925359792546875,31670.3125,1324780.815925359792546875,30.7290487,38.69028040231101,0.040308467233768866,41.83036766452367,308.47687542389684,224.29903466152675,89948095.49948,80264,80670,2927135.70068112,122443162.5634443579756793621,90.987659368573,3806.047244321850184605012623,1.01320815368693,42.38286958941748576527275463,7339974.481262788019000629,307033831.1994438262730934131,0.05900770061270039,0.1146733239207317,0.0841922576568323
2017-03-21,33443,5957,14934961,2507.12791673661,3815156098.498390355677779596,199630954421502,0.000761805961400852,0.0323009273918628625614562302,0.0004216,0.017876036259112099504,64.218718934215860189,2722.903577281241553632541745,31013.28125,12.5805287578868,1314977.561999623854828125,31013.28125,1314977.561999623854828125,22.95378176,38.263573889035825,0.03813614769501507,42.40046551022794,258.2768441081706,229.77583319781533,89979108.78073,84298,79747,3920012.38469116,166210349.916763909204858103,171.372613036498,7266.278568451672493599519354,1.01170368141758,42.89670705051673643480812319,13666451.771821567404670404,579463916.9983138896327366858,0.05900866867936112,0.11434932132603842,0.08419818775728959
2017-03-22,31097,6008,14229741,2368.46554593875,3712341278.22381601653472337,201632478166423,0.000763711072481328,0.03149806561589955653197903993,0.00042136,0.01737833246910260734,60.196470444093515961,2482.709029912582583555802858,31375.46875,12.723013534744,1294032.0089980994805859375,31375.46875,1294032.0089980994805859375,25.17837691,37.986074030341506,0.03976027158930157,41.24343190882525,265.11507848910094,224.70024887563676,90010484.24948,78821,75719,3574912.09886049,147441643.7293881799160995394,158.86425555886,6552.107106888055623004829215,1.01340881,41.7964572510386251004525,12029042.566661284259372501,496118998.0264551956293991806,0.059001210244095846,0.11491848690487208,0.0842367958599866
2017-03-23,30922,5914,14860820,2512.82042610754,3884476666.00756796859946943,210879379315990,0.000739974792410715,0.03192323457402886560339323567,0.000441,0.01902517030517008059,60.999082037629553742,2631.559918877422762596640517,30980.9375,12.5587052187764,1336547.873359025382378125,30980.9375,1336547.873359025382378125,26.45588826,38.29924590381738,0.04195887441013697,43.14097574868499,247.76448494845263,236.76984530293677,90041465.18698,82434,76196,3403456.51216533,146828434.8530285021726849694,160.016923772706,6903.286227857484202949153883,1.01073016233983,43.60388542196704901834400015,12192649.52378513851121305,526002797.4178302526723605981,0.05907128644175195,0.11457553169519497,0.08426399591929593
2017-03-24,37091,5913,15119557,2557.00270590225,4772866558.087402360551140397,210999646759843,0.000834964601519271,0.04424417221282852321484641487,0.00042136,0.0223275625932833657776,73.289017898363959002,3883.532215981550708322458309,30840.9375,12.497672893978,1634239.04135843507626875,30840.9375,1634239.04135843507626875,17.42391497,37.59554840268294,0.056669177227719726,52.98927898538866,374.4818103225495,316.0962625996159,90072306.12448,87775,87124,5169464.28437801,273926185.1699089130778862074,194.456356197487,10304.1021090307498063104103,1.030611755,54.6113738113160262396983,16941815.577349855215228255,897734592.1471949309913800194,0.06088634530367996,0.11852758092106057,0.08728630724813002
2017-03-25,34083,5962,14474351,2427.76769540423,4519647226.189697802333707127,211204752176514,0.000688348140974943,0.0345280182385432436431378356,0.00042136,0.0211357086610075970168,58.092453009488053955,2913.957571226062052625296885,31062.8125,12.5832437746362,1558132.132123374423790625,31062.8125,1558132.132123374423790625,24.56392944,37.11129477108756,0.05178982627743116,50.16069076563413,370.7222499714981,278.4786251969152,90103368.93698,84394,83326,3668117.07201417,183995286.1414460801470163956,153.587245988429,7704.042351570968117456827482,1.01367219085988,50.8464973034453000713981757,12797810.859231817323762658,641947032.9870016100263932465,0.06106202330522764,0.11966366514468818,0.08785596692507805
2017-03-26,30560,5981,14202407,2374.58735997325,4541860921.86223746809932281,221174912282082,0.000730564646264804,0.03681300165970455388765852348,0.000441,0.02222189893109782449,58.104728576066337737,2927.885274005028952794710601,31172.34375,12.6232466566982,1570767.9643037164396359375,31172.34375,1570767.9643037164396359375,25.18523101,36.62132806850069,0.05232812919988935,50.38979349455289,358.0002507281894,282.4356909891245,90134541.28073,79534,76788,3578864.98030078,180338267.3022434008660838183,131.78802425279,6640.771327153216034077385063,1.00501425062116,50.64246054788307595575897315,10119738.806323216859976756,509931548.6694400613806358918,0.06105851254339653,0.11989827269733432,0.0878783614455425
2017-03-27,36649,5951,17235336,2896.20836834146,4404499988.280361008591461295,231656619439153,0.000822028614430462,0.04015530498538499063475181293,0.000461243999958,0.02253132453768028175696857938,77.739246066675336706,3797.487192467201318434294283,31005.3125,12.5512898109018,1514579.611644395384334375,31005.3125,1514579.611644395384334375,25.74574076,36.23331181361516,0.04683875378339319,48.84903552074811,370.31549834513606,257.93358324568374,90165546.59323,94570,82602,3502153.90665746,171076840.5854370243720887124,139.67366286484,6822.923718597565383042615452,1.00249822549787,48.97107142683240026181961153,11537323.899961478022913795,563587145.0035943539558155272,0.06110585541425858,0.12060107247052694,0.08809778574635718
2017-03-28,33145,5900,15004116,2543.07050847458,4529414023.724388640751036668,229548649836160,0.00075736322429326,0.0380328143982290674666113567,0.000448112018634,0.02250302191557620596882416525,63.882073242730655832,3207.991828863972746728215931,30555.46875,12.3649978644157,1534416.29398373772099609375,30555.46875,1534416.29398373772099609375,24.81062353,35.943625119380684,0.04804743994859095,50.217403193454125,330.79839434420944,242.59597861880357,90196102.06198,84348,79398,3635382.31689229,182559459.5697335396777406812,147.162867238333,7390.137039212129023281876974,1.00341760878605,50.38902663182068914544761496,11684437.332989169029477874,586762100.6393648961591626073,0.06112450124534734,0.12053279057649308,0.08803178132411141
2017-03-29,33690,5988,16432207,2744.18954575818,4777984559.484602415307548701,232979944812621,0.000744917308674081,0.03944704789021528900980427341,0.0004589,0.024301019812576217373,69.324984414454722873,3671.100064855527784084344309,31268.28125,12.6490693598124,1655809.8107680441313578125,31268.28125,1655809.8107680441313578125,21.81156746,35.74750169093099,0.05093345690592368,52.95493530742257,353.0433042809054,238.17750375597475,90227370.34323,93064,81354,4136675.20761877,219057368.0072707937113958536,171.045374929352,9057.696764017673499514960275,1.00579101259746,53.26159800488553344071352867,13915225.432002497681415392,736879862.539893548992570875,0.06121504551058029,0.1203005638586084,0.08799884294468376
2017-03-30,39494,5910,16859361,2852.68375634518,4678802761.580527801890797326,236982475458293,0.000739069444197155,0.03831187119247439957150170478,0.000428987814969,0.02223786416726634824690621268,71.105132156761807056,3685.946815556651403870374343,30819.84375,12.4634040915799,1597638.61595555928481875,30819.84375,1597638.61595555928481875,20.31298248,35.3912072866753,0.04994084949998031,51.83798558211572,336.8519979569956,231.12475561918237,90258190.18698,96209,89056,4443374.58922554,230335587.8922129023736294595,202.456654580097,10494.94514112645083422946282,1.00604729,52.1514649139465925723988,18029979.830285163325112794,934637834.488159532661672793,0.061253024242094896,0.12035945241418934,0.08818711554413682
2017-03-31,45702,5971,17607366,2948.81359906213,4517351664.443441940811948882,240138785731439,0.000750719447998414,0.03755993289886604471602014137,0.00042,0.0210134050204558788,77.400676527541184983,3872.504201739322457888296326,31208.28125,12.6161242067175,1561410.128329878735253125,31208.28125,1561410.128329878735253125,15.08057098,34.83981071227856,0.04625118179798304,50.03191671537114,339.62838118038843,189.77662099775503,90289398.46823,103102,99662,5987133.94887956,299547787.0941132783796325599,163.886532783694,8199.557359004720165822550191,1.00588549620609,50.32637937138286769885627824,16333259.630288486045656878,817184285.5131271512389298763,0.061333987599496716,0.12035849676605671,0.08854118592572421
2017-04-01,32819,5926,14239076,2402.8140398245,4577904809.394649526593660229,239048359912160,0.000710208029570761,0.03599707458332617284580158725,0.000433317387699,0.02196280198729977367648836649,57.22288135861452549,2900.356293329741749978461292,30850.9375,12.4674059932186,1563687.612521404478756875,30850.9375,1563687.612521404478756875,32.5805528,34.63076506204034,0.04652051574097714,50.685254298071314,335.63933963504377,163.92077471110073,90320249.40573,80572,76181,2772213.53403683,140510347.9412117046837616425,132.995411921332,6740.90627370945762569069387,1.00277634,50.82597379698922131191076,10131723.475579023625701054,513528980.837461738991145333,0.061316353512418,0.1204031473424211,0.08849909536290236
2017-04-02,36178,5846,15602088,2668.84844338009,4408595269.036140945281692265,242037399679020,0.000745009242697426,0.03635217634693150065597755449,0.000438939671226,0.02141773741799353366329921702,66.267082119486013587,3233.453381708588765490376935,30440.78125,12.2975099949498,1485335.4625934349816671875,30440.78125,1485335.4625934349816671875,20.43039653,34.19948648791558,0.044135218143101375,48.79426222326127,319.7238015213123,148.25743620679174,90350690.18698,88948,88396,4422365.96118922,215786084.3574916731555159675,181.188385534859,8840.953595597269242820249611,1.00985367,49.2750647811027528783609,16016328.527739352681207682,781504934.0364140902775682205,0.061380658867854314,0.12011372661068276,0.08887115701615679
2017-04-03,43803,5979,16670862,2788.23582538886,3988040101.148910034852645723,225777719718997,0.00074619548352881,0.03292537872550203835998149897,0.00042,0.0185322202692974928,74.784457554753285736,3299.814381249087754489267836,31186.25,12.5943183509107,1376072.5104128069877,31186.25,1376072.5104128069877,15.39432852,33.70891425125665,0.03854782211523987,44.12433397451784,280.0630696005134,136.1596883273824,90381876.43698,100221,102276,5871115.21570285,259059048.5805459008469254638,177.955570788206,7852.171038084752477087608595,1.01180199,44.6450889228417598025016,18200583.957934547647615882,803088645.0911557380327960684,0.06188446792804193,0.1226536697925551,0.09036263781574713
2017-04-04,36556,5932,14937629,2518.14379635873,3999277754.564088840306609794,240588165762570,0.000753136336975515,0.03331383398744155621061437321,0.000434171650689,0.01920491892768286891968371087,64.979850017955125453,2874.284282604445794462827257,31055.3125,12.5371325131985,1373684.251124844162838125,31055.3125,1373684.251124844162838125,29.6069473,33.870254900176036,0.03873598521326932,44.233470557568666,297.58827492149004,129.17577150470316,90412931.74948,86279,82309,3053774.19773937,135079031.0651672964126607466,110.043863686172,4867.622004403388853824764687,1.00906152310708,44.63429317313241731834277076,9057600.376145110630046165,400649099.5604376255891556946,0.061864947613359186,0.12274429994687037,0.09037968143298752
2017-04-05,37087,5986,15309698,2557.58402940194,4101276939.62470282886739852,246279464732203,0.000781511320641152,0.03543837553619940143908355405,0.00044846,0.02033584603729811004,68.312686048585142155,3097.703843995696494938878715,31235.3125,12.6054442567724,1416395.009425351475625,31235.3125,1416395.009425351475625,23.69703295,33.91249763078231,0.03992383169161639,45.345952899474,334.49765509792564,129.8249725720071,90444167.06198,87411,82423,3816687.39956231,173071327.0525684123030292249,156.768663647334,7108.824437865489457490102316,1.0100590855693,45.8020917199112564069605482,12921343.56380421756513564,585930636.6421875678154323951,0.06179511847397699,0.12191918328063314,0.09026146184858395
2017-04-06,41331,5880,16458935,2799.13860544218,3911329684.07690317298175672,248619327505941,0.000771075185064429,0.03333443358811133510198420296,0.00042,0.01815706480793688,73.388622888901059024,3172.671385616705768385366173,30724.375,12.3950376694415,1328248.7334722754225,30724.375,1328248.7334722754225,18.54619045,33.72639842113934,0.03618887896920753,43.231106685564,303.1220445246806,129.47533951713294,90474891.43698,95177,91801,4878354.48810659,210896663.3253359478728462668,201.696784923097,8719.575227145662914300071708,1.01092004685582,43.70319239619931213958338248,18515966.55272525618757501,800465725.4272002328747486732,0.06191390955752827,0.1193670526857687,0.09071587312129953
2017-04-07,33358,5946,16508427,2776.39202825429,3840398838.965940750000566444,249574617569975,0.000779990389635993,0.03309698045556632511063084256,0.000496581927429,0.02107123698584946152566265643,72.418987716162087042,3072.922247378303702142594452,31074.53125,12.5319958578547,1318571.5710255151835296875,31074.53125,1318571.5710255151835296875,36.28530151,33.70013610404281,0.03560579776354253,42.43254903565167,320.44414170970356,154.42238224401393,90505965.96823,92846,78496,2494287.27884481,105838967.2685845706712631473,74.9188220317218,3178.996589554295952731875145,1.00393154532935,42.59937452562520116982202751,5880827.854202030892638865,249538516.2936538657362312971,0.06189412327188201,0.11956990341938531,0.0908671747793117
2017-04-08,30344,5936,13347178,2248.51381401617,4040183007.218572657260917061,252484807725222,0.000725314984651278,0.03236697868050870681062053018,0.0004216,0.018813782288343664344,52.327124252717605323,2335.083309928217945259365762,30914.375,12.463149638272,1379545.35301284195541875,30914.375,1379545.35301284195541875,39.98924545,33.572479849303825,0.03767650553641446,44.62472079777909,359.3623493314844,150.6613670475876,90536880.34323,72144,70060,2264030.72458093,101031738.9620174897778149668,103.076897119172,4599.777754644450315596659713,1.002874335,44.75298719463337436065515,7221567.412169188110708917,322260429.4903900905217042396,0.061975207730911974,0.11933108941786964,0.0908583254620602
2017-04-09,29946,5797,13671505,2358.37588407797,3977805277.699952607010139172,253175099941209,0.000761909395619901,0.03346387843333060880978793626,0.000458,0.02011585158363296245,56.805678809269509863,2494.966384355435560446050163,30243.28125,12.188526271432,1328317.37342154930162890625,30243.28125,1328317.37342154930162890625,39.92270407,33.63919108505009,0.03618971474706614,43.921073326709525,382.18126258327624,128.97238571593022,90567123.62448,74557,70157,2268561.85550203,99637671.60168087752237685784,101.642796551839,4464.260720485138784369957566,1.00205869992908,44.01149363725233937878726049,7130953.677687389111928771,313199139.3670767771986787171,0.06199956346837801,0.1185237846118608,0.09066688501319695
2017-04-10,32259,5758,14167405,2460.47325460229,3985706535.283013353217300363,255973416950689,0.000835092240042833,0.03673881795932306284769614529,0.000441,0.019401232514423146506,63.038607924159119657,2773.303151297434297245389506,30037.1875,12.1014536650361,1321447.752305724503266875,30037.1875,1321447.752305724503266875,35.46069716,33.57917853246043,0.036308941540119516,43.993724522501466,395.90221187401625,105.08728521183714,90597160.81198,75487,73204,2554861.242353,112397861.6892937371280237895,125.088159613248,5503.094035051926032716073022,1.00330488618068,44.13911877471252392668844088,9156953.636328204946049783,402848495.741941120887466985,0.062000355325086416,0.11811415698920956,0.09070139049370327
2017-04-11,31056,5849,13901391,2376.71242947512,3979350334.123217708189561976,261036955773059,0.000776314347870238,0.03408703722768136840561478044,0.000441,0.019363784089071308544,58.915272174260117298,2586.899342247718042994095861,30450.46875,12.2638354213284,1337043.76935603876948,30450.46875,1337043.76935603876948,36.32559124,33.54205403129736,0.035704460416911776,43.908807458211584,404.9742508532421,88.99113852464912,90627611.28073,75891,71487,2494869.54499252,109546746.4844325032080218574,122.664267783935,5386.041716127308057022026103,1.00302603566914,44.04167707576953271317713932,8768900.511070161772261756,385031964.1607928898328877585,0.06199791206743934,0.11274485345083313,0.09074273319126935
2017-04-12,35689,5779,15583483,2696.57086001038,4218906208.769579101901533702,260942044851417,0.00100425603018396,0.0467346529899537438025928864,0.00045932,0.021375187368716495668,80.688959257184656719,3754.989163783535285436267591,30213.90625,12.1645051141529,1406052.223361892325484375,30213.90625,1406052.223361892325484375,38.14200746,33.49452005111608,0.038089376644340985,46.5365918503799,520.9047938401918,63.037672029729904,90657825.18698,80347,74672,2376849.86280195,110610491.9548458097969859608,111.375535048024,5183.037816647574602769144318,1.00512875,46.775266395832535912125,8316633.953106057833755227,387027799.8447081424107471431,0.06211375903743992,0.11299368866354596,0.09079912077619648
2017-04-13,34575,5798,15009867,2588.80079337703,4538412957.53309303450006155,254806154901493,0.000732947355335046,0.03667973278421557910277208836,0.000441,0.022069473394094970984,61.658463320247919047,3085.645840741478720691800879,30342.96875,12.2123798715745,1518488.30278000031541875,30342.96875,1518488.30278000031541875,44.82012179,33.39079806394794,0.04259725275731176,50.044157356224424,521.6104421318104,75.12502568534994,90688168.15573,84124,78440,2023380.67241452,101258380.7618554225232350762,81.9420410571127,4100.720396752350302448222661,1.00661676842225,50.37528795633719981320739503,6427533.700519918450683465,321660507.9212542707814965304,0.062301322109604894,0.10838582598468106,0.09093353671313226
2017-04-14,33338,5908,14479698,2450.86289776574,4328869946.286808561702953407,271575492216009,0.000775016204151669,0.03698165231907305926175130718,0.000458,0.021854506617284623868,62.896440047970441193,3001.24599395636600987491556,30989.6875,12.4684093265578,1478743.079773651948088125,30989.6875,1478743.079773651948088125,34.48249811,33.12906170335688,0.040093635341140924,47.717263356516646,464.3114473467155,37.61988576843646,90719157.84323,81155,76780,2630875.45284808,125538176.8417468248981686291,99.6999928393529,4757.410814958226132422812718,1.00409357735767,47.91259766536285892690805077,7654965.450205517159111456,365274002.3724926738854851805,0.06243753913455312,0.09827456841353241,0.09015321754394726
2017-04-15,31420,5721,13433504,2348.10417759133,4470206388.827877887172417808,272397471548559,0.000772590902995884,0.03805700178337273864657878198,0.00044122,0.02173402542244168385488,57.805251362189566336,2847.424873433796769375229256,29998.125,12.0654737867019,1477675.561795891930305,29998.125,1477675.561795891930305,65.7521412,33.003306795851714,0.041620039558214056,49.258930743034504,499.94517632129975,10.034857828939945,90749155.96823,74820,71843,1380170.35350157,67985715.85672328556964372817,54.964243304969,2707.47985430276588501296165,1.00222029,49.36829985437395607888616,3948796.13175888456330273,194513475.172673446740391185,0.06239266962128541,0.09837122485239946,0.09008579891291187
2017-04-16,28167,5820,12918655,2219.70017182131,4398388698.700812061108738494,272581329412857,0.000780328105731903,0.03780787837273131890904182111,0.0004589,0.022234282294590766192,55.117695420304876232,2670.52168098132767209040834,30503.4375,12.2645918263902,1477929.92009240798565,30503.4375,1477929.92009240798565,133.93218379,32.99956959310249,0.04113345419071183,48.45125799649328,465.03307619455006,9.783994995323345,90779659.40573,70634,66066,677803.174997549,32840416.50264853001681459497,29.5311600138385,1430.821852766215224389272255,1.00161716910668,48.52961187410499124419022311,1951005.617474257387446255,94528676.52485292261865513427,0.06229181851778124,0.07734318909923761,0.09013085096169542
